,Date,Time,AQI,Temp_in_C,Humidity,Temp_in_C,Baro_Pressure,Altitude,Temp_in_F,Temp_in_C
1412,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1413,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1414,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1415,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1416,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1417,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1418,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1419,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1420,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1421,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1422,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1423,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1424,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1425,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1426,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1427,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1428,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1429,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1430,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1431,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1432,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1433,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1434,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1435,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1436,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1437,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1438,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1439,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1440,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1441,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1442,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1443,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1444,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1445,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1446,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1447,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1448,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1449,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1450,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1451,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1452,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1453,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1454,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1455,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1456,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1457,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1458,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1459,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1460,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1461,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1462,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1463,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1464,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1465,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1466,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1467,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1468,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1469,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1470,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1471,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1472,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1473,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1474,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1475,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1476,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1477,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1478,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1479,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1480,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1481,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1482,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1483,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1484,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1485,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1486,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1487,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1488,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1489,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1490,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1491,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1492,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1493,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1494,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1495,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1496,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1497,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1498,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1499,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1500,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1501,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1502,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1503,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1504,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1505,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1506,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1507,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1508,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1509,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1510,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1511,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1512,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1513,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1514,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1515,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1516,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1517,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1518,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1519,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1520,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1521,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1522,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1523,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1524,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1525,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1526,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1527,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1528,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1529,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1530,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1531,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1532,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1533,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1534,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1535,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1536,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1537,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1538,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1539,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1540,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1541,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1542,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1543,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1544,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1545,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1546,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1547,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1548,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1549,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1550,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1551,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1552,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1553,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1554,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1555,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1556,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1557,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1558,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1559,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1560,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1561,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1562,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1563,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1564,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1565,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1566,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1567,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1568,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1569,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1570,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1571,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1572,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1573,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1574,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1575,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1576,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1577,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1578,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1579,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1580,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1581,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1582,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1583,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1584,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1585,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1586,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1587,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1588,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1589,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1590,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1591,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1592,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1593,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1594,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1595,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1596,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1597,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1598,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1599,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1600,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1601,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1602,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1603,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1604,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1605,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1606,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1607,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1608,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1609,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1610,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1611,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1612,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1613,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1614,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1615,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1616,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1617,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1618,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1619,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1620,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1621,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1622,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1623,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1624,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1625,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1626,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1627,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1628,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1629,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1630,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1631,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1632,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1633,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1634,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1635,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1636,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1637,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1638,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1639,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1640,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1641,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1642,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1643,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1644,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1645,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1646,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1647,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1648,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1649,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1650,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1651,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1652,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1653,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1654,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1655,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1656,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1657,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1658,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1659,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1660,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1661,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1662,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1663,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1664,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1665,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1666,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1667,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1668,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1669,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1670,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1671,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1672,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1673,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1674,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1675,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1676,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1677,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1678,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1679,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1680,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1681,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1682,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1683,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1684,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1685,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1686,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1687,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1688,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1689,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1690,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1691,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1692,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1693,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1694,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
1695,10/11/2022,13:50:57,253,NAN,NAN,-147.93,132120.53,-1533.04,89.89,32.
